order_id,customer_id,category,payment_method,order_amount,discount_pct,customer_past_orders,customer_past_returns,customer_return_rate,account_age_days,day_of_week,hour_of_day,address_mismatch,returned
ORD101546,CUST2024,home_goods,debit_card,596.76,5,4,1,0.25,391,5,19,1,1
ORD101547,CUST4502,books,cod,1305.9,5,3,1,0.333,535,0,9,0,0
ORD101548,CUST2419,beauty,netbanking,403.26,10,3,0,0.0,1188,6,20,0,0
ORD101549,CUST3679,footwear,credit_card,724.05,15,2,1,0.5,815,1,7,0,0
ORD101550,CUST1859,beauty,credit_card,477.14,0,1,1,1.0,1057,4,17,0,1
ORD101551,CUST3959,beauty,debit_card,692.95,15,3,0,0.0,176,2,6,0,0
ORD101552,CUST4858,books,netbanking,197.04,50,2,1,0.5,430,3,14,0,0
ORD101553,CUST1123,home_goods,credit_card,243.2,30,5,2,0.4,1183,6,4,0,0
ORD101554,CUST4022,apparel,netbanking,392.77,10,2,1,0.5,1350,6,11,0,0
ORD101555,CUST2716,beauty,netbanking,998.87,20,3,0,0.0,1415,4,9,0,0
ORD101556,CUST1095,footwear,UPI,219.48,15,4,0,0.0,285,1,10,0,1
ORD101557,CUST4273,footwear,cod,693.41,5,6,0,0.0,1176,6,12,1,1
ORD101558,CUST1836,beauty,UPI,852.05,10,1,0,0.0,1095,3,6,0,0
ORD101559,CUST2346,footwear,netbanking,731.84,0,4,1,0.25,1309,2,2,0,0
ORD101560,CUST3764,footwear,credit_card,955.56,5,4,0,0.0,66,6,22,0,0
ORD101561,CUST1109,electronics,credit_card,1277.76,15,1,1,1.0,143,3,9,0,0
ORD101562,CUST2192,books,cod,1619.12,40,6,0,0.0,144,3,1,0,0
ORD101563,CUST1045,electronics,debit_card,132.05,0,4,0,0.0,842,3,5,1,0
ORD101564,CUST1528,footwear,netbanking,3447.03,20,4,0,0.0,980,5,2,0,0
ORD101565,CUST4701,electronics,credit_card,459.71,0,0,0,0.0,422,2,13,0,0
ORD101566,CUST3722,beauty,credit_card,355.52,5,3,0,0.0,1237,4,9,0,1
ORD101567,CUST3058,books,netbanking,1874.54,5,4,0,0.0,565,1,0,1,0
ORD101568,CUST2825,apparel,netbanking,340.06,30,5,2,0.4,1239,6,7,0,0
ORD101569,CUST4728,footwear,netbanking,1465.07,30,2,0,0.0,943,3,18,0,1
ORD101570,CUST1373,home_goods,netbanking,328.2,0,2,1,0.5,711,5,22,0,0
ORD101571,CUST2601,footwear,credit_card,521.29,0,4,0,0.0,851,1,5,0,0
ORD101572,CUST4003,beauty,netbanking,371.42,20,3,0,0.0,788,5,5,0,0
ORD101573,CUST1391,beauty,UPI,651.59,5,3,1,0.333,491,6,5,0,0
ORD101574,CUST3572,footwear,debit_card,298.67,30,5,1,0.2,1366,0,22,0,0
ORD101575,CUST4695,electronics,netbanking,1245.16,20,2,1,0.5,843,6,17,0,0
ORD101576,CUST2510,apparel,UPI,338.41,5,5,0,0.0,1034,6,10,0,0
ORD101577,CUST1675,home_goods,credit_card,143.32,0,2,1,0.5,1037,0,14,0,0
ORD101578,CUST3616,books,netbanking,1936.0,10,2,1,0.5,781,2,23,0,0
ORD101579,CUST1796,beauty,UPI,372.54,0,5,0,0.0,22,2,3,0,0
ORD101580,CUST1559,home_goods,netbanking,340.68,10,6,0,0.0,993,3,2,0,0
ORD101581,CUST3691,electronics,netbanking,1858.02,5,5,0,0.0,288,3,8,0,0
ORD101582,CUST1698,apparel,cod,950.81,0,1,1,1.0,206,1,9,0,0
ORD101583,CUST4036,beauty,credit_card,380.8,0,6,1,0.167,159,5,0,0,0
ORD101584,CUST1628,beauty,debit_card,402.08,15,2,0,0.0,365,1,22,0,1
ORD101585,CUST3764,footwear,credit_card,568.8,0,2,0,0.0,906,5,1,0,1
ORD101586,CUST4323,footwear,UPI,158.46,15,2,0,0.0,800,5,9,0,1
ORD101587,CUST3450,apparel,UPI,527.41,0,1,1,1.0,773,6,6,1,1
ORD101588,CUST2534,electronics,credit_card,857.39,0,1,1,1.0,188,0,13,0,0
ORD101589,CUST1059,home_goods,credit_card,313.6,15,1,1,1.0,1393,5,2,0,0
ORD101590,CUST4613,apparel,credit_card,816.58,15,7,0,0.0,1483,1,1,0,0
ORD101591,CUST1441,home_goods,debit_card,1387.71,0,3,1,0.333,1152,5,6,0,0
ORD101592,CUST4827,footwear,netbanking,595.38,0,1,1,1.0,877,0,7,0,0
ORD101593,CUST2460,home_goods,credit_card,356.27,20,4,1,0.25,31,3,20,0,0
ORD101594,CUST2594,electronics,netbanking,135.48,0,3,0,0.0,451,0,21,0,0
ORD101595,CUST3662,footwear,debit_card,665.31,30,3,1,0.333,90,0,6,0,0
ORD101596,CUST4143,footwear,netbanking,271.47,5,1,0,0.0,209,5,17,0,1
ORD101597,CUST4777,footwear,credit_card,500.11,0,4,0,0.0,516,0,19,0,0
ORD101598,CUST3584,books,netbanking,1808.85,20,4,1,0.25,1389,6,22,0,0
ORD101599,CUST1718,books,debit_card,271.15,0,2,0,0.0,1365,3,2,0,0
ORD101600,CUST3492,footwear,netbanking,275.28,5,4,0,0.0,784,4,20,0,0
ORD101601,CUST3062,footwear,UPI,1220.74,10,3,0,0.0,477,0,19,0,0
ORD101602,CUST1508,home_goods,credit_card,1066.63,10,1,0,0.0,878,6,7,0,0
ORD101603,CUST1245,electronics,debit_card,183.96,15,3,2,0.667,1022,2,6,0,1
ORD101604,CUST1837,books,UPI,3055.29,30,3,1,0.333,488,5,19,1,1
ORD101605,CUST2817,books,debit_card,906.85,5,5,1,0.2,275,2,10,0,1
ORD101606,CUST4114,apparel,cod,675.68,20,2,0,0.0,850,5,9,0,0
ORD101607,CUST1938,books,debit_card,590.21,0,2,0,0.0,702,1,6,0,0
ORD101608,CUST4713,books,credit_card,840.15,20,4,0,0.0,1408,5,23,0,0
ORD101609,CUST4574,beauty,cod,3039.68,20,3,1,0.333,659,1,14,0,0
ORD101610,CUST1264,beauty,UPI,117.63,30,2,1,0.5,395,0,20,1,1
ORD101611,CUST4843,electronics,credit_card,1973.39,40,4,1,0.25,188,1,18,0,1
ORD101612,CUST4257,electronics,credit_card,380.94,50,1,0,0.0,1040,0,13,0,0
ORD101613,CUST2275,electronics,credit_card,496.06,0,2,0,0.0,502,3,5,0,0
ORD101614,CUST2241,home_goods,cod,994.05,50,3,0,0.0,919,5,6,0,0
ORD101615,CUST4200,beauty,UPI,719.62,0,6,1,0.167,737,3,12,0,0
ORD101616,CUST2807,beauty,cod,325.43,30,5,0,0.0,1249,5,13,0,0
ORD101617,CUST4357,beauty,UPI,510.53,20,0,0,0.0,782,3,2,0,0
ORD101618,CUST4774,home_goods,cod,380.04,50,5,1,0.2,1101,1,17,0,0
ORD101619,CUST2053,beauty,netbanking,737.43,10,7,0,0.0,627,3,9,0,0
ORD101620,CUST3482,beauty,UPI,3135.29,40,2,2,1.0,683,1,22,0,0
ORD101621,CUST1633,electronics,UPI,1153.1,5,5,0,0.0,27,6,16,0,0
ORD101622,CUST2532,beauty,netbanking,636.64,0,4,1,0.25,852,3,23,0,1
ORD101623,CUST3005,home_goods,cod,3222.99,0,6,0,0.0,146,3,1,1,0
ORD101624,CUST1509,beauty,cod,165.25,0,5,0,0.0,333,1,13,1,1
ORD101625,CUST4159,books,debit_card,2845.68,0,7,1,0.143,1044,5,15,0,0
ORD101626,CUST2508,books,UPI,774.28,0,3,0,0.0,1334,3,13,0,0
ORD101627,CUST1992,beauty,UPI,495.2,5,1,1,1.0,741,5,22,0,1
ORD101628,CUST3856,books,credit_card,304.56,20,3,1,0.333,536,4,14,1,0
ORD101629,CUST1603,home_goods,credit_card,307.93,10,4,0,0.0,1234,4,21,0,0
ORD101630,CUST1050,apparel,UPI,562.12,0,3,1,0.333,1320,5,12,0,1
ORD101631,CUST3400,apparel,cod,762.31,0,5,2,0.4,387,3,5,0,1
ORD101632,CUST2035,books,debit_card,451.3,10,2,2,1.0,1026,4,21,0,0
ORD101633,CUST3400,home_goods,netbanking,487.14,0,3,0,0.0,1491,6,2,0,0
ORD101634,CUST3345,home_goods,credit_card,833.19,10,4,1,0.25,551,5,6,1,0
ORD101635,CUST2630,books,debit_card,491.8,10,2,0,0.0,14,1,15,0,0
ORD101636,CUST1286,books,netbanking,70.84,20,7,0,0.0,1076,3,20,0,0
ORD101637,CUST2765,electronics,credit_card,864.08,0,6,0,0.0,768,1,22,0,0
ORD101638,CUST2992,electronics,cod,1289.65,5,2,0,0.0,226,3,18,0,0
ORD101639,CUST1760,electronics,UPI,741.31,0,3,0,0.0,375,6,6,0,0
ORD101640,CUST4695,beauty,netbanking,479.04,5,2,0,0.0,1284,4,3,0,0
ORD101641,CUST1680,apparel,debit_card,468.5,0,4,0,0.0,176,3,3,0,0
ORD101642,CUST2401,apparel,cod,6108.47,40,1,0,0.0,481,3,15,0,0
ORD101643,CUST1412,apparel,UPI,532.26,0,2,0,0.0,545,6,0,0,0
ORD101644,CUST4232,apparel,UPI,268.14,10,3,1,0.333,433,4,0,0,1
ORD101645,CUST3130,home_goods,netbanking,203.78,30,2,0,0.0,970,6,10,0,0
ORD101646,CUST2378,home_goods,debit_card,1647.4,20,6,1,0.167,646,6,7,1,0
ORD101647,CUST3724,beauty,netbanking,769.25,15,3,0,0.0,1251,0,11,0,0
ORD101648,CUST4302,apparel,UPI,405.37,5,5,0,0.0,936,6,22,0,0
ORD101649,CUST4421,electronics,UPI,416.15,40,5,0,0.0,1233,0,16,0,0
ORD101650,CUST3864,electronics,debit_card,1664.33,0,1,1,1.0,926,4,21,0,0
ORD101651,CUST2946,footwear,netbanking,238.62,20,2,0,0.0,1353,1,0,1,0
ORD101652,CUST4922,home_goods,UPI,459.39,0,3,1,0.333,1298,2,1,1,0
ORD101653,CUST4013,home_goods,netbanking,2285.43,50,3,0,0.0,479,4,15,0,0
ORD101654,CUST3509,apparel,debit_card,400.49,10,1,0,0.0,877,3,21,0,1
ORD101655,CUST4707,apparel,netbanking,1576.15,15,2,0,0.0,602,4,6,0,0
ORD101656,CUST4562,footwear,cod,506.21,30,5,2,0.4,1468,4,1,0,0
ORD101657,CUST4263,apparel,debit_card,1020.05,10,4,2,0.5,1379,4,14,0,0
ORD101658,CUST2827,apparel,netbanking,520.15,15,4,0,0.0,1358,4,7,0,0
ORD101659,CUST1698,books,UPI,3433.04,10,2,0,0.0,217,3,22,0,0
ORD101660,CUST4805,home_goods,netbanking,283.03,50,6,1,0.167,575,1,23,0,0
ORD101661,CUST2950,books,UPI,4531.28,50,2,2,1.0,1363,1,17,0,1
ORD101662,CUST3015,apparel,debit_card,1162.98,0,5,1,0.2,459,4,19,0,0
ORD101663,CUST2405,beauty,netbanking,601.71,5,4,0,0.0,1340,5,17,1,0
ORD101664,CUST2789,electronics,credit_card,1787.17,10,5,1,0.2,531,0,9,0,0
ORD101665,CUST1365,home_goods,cod,885.96,0,0,0,0.0,386,5,3,0,0
ORD101666,CUST1521,home_goods,netbanking,429.46,0,6,0,0.0,1182,5,0,0,0
ORD101667,CUST3416,footwear,credit_card,177.04,0,2,0,0.0,795,3,10,0,0
ORD101668,CUST4266,books,credit_card,1544.56,15,6,0,0.0,1065,5,19,0,0
ORD101669,CUST1436,beauty,UPI,1083.47,30,2,0,0.0,1103,6,14,0,0
ORD101670,CUST4342,home_goods,credit_card,411.69,30,2,1,0.5,1024,5,14,0,0
ORD101671,CUST2160,electronics,UPI,1509.61,5,5,0,0.0,1227,2,9,0,0
ORD101672,CUST3820,apparel,debit_card,771.49,0,3,0,0.0,1447,4,15,0,0
ORD101673,CUST1883,beauty,debit_card,2857.83,5,4,0,0.0,1443,3,1,1,0
ORD101674,CUST2364,electronics,credit_card,2352.48,0,6,3,0.5,461,5,23,0,0
ORD101675,CUST4544,electronics,netbanking,439.49,5,5,0,0.0,1490,3,9,1,0
ORD101676,CUST3700,electronics,UPI,4732.88,0,5,1,0.2,1123,3,10,0,0
ORD101677,CUST2939,home_goods,netbanking,703.94,40,3,1,0.333,801,0,16,0,1
ORD101678,CUST2156,books,credit_card,249.41,10,5,0,0.0,1436,6,17,0,0
ORD101679,CUST1536,home_goods,cod,729.33,30,2,1,0.5,111,6,22,0,1
ORD101680,CUST3681,electronics,cod,839.64,20,5,0,0.0,282,3,22,0,0
ORD101681,CUST4675,electronics,credit_card,663.59,10,6,2,0.333,447,6,23,0,0
ORD101682,CUST3667,apparel,debit_card,558.71,0,10,1,0.1,1487,6,18,0,1
ORD101683,CUST4217,electronics,netbanking,1750.8,0,1,0,0.0,875,5,5,1,0
ORD101684,CUST1393,home_goods,netbanking,741.17,0,2,0,0.0,368,0,3,1,0
ORD101685,CUST3662,home_goods,cod,733.04,15,0,0,0.0,889,1,20,0,0
ORD101686,CUST2003,apparel,UPI,391.68,15,1,1,1.0,494,3,15,0,1
ORD101687,CUST3441,electronics,netbanking,2104.77,30,4,2,0.5,1417,6,21,0,1
ORD101688,CUST4185,beauty,netbanking,430.47,10,2,0,0.0,564,5,20,0,0
ORD101689,CUST1047,apparel,UPI,415.44,0,3,1,0.333,170,0,15,0,0
ORD101690,CUST4721,footwear,credit_card,594.08,0,4,0,0.0,48,4,18,1,0
ORD101691,CUST2964,home_goods,UPI,695.28,5,3,1,0.333,1215,1,12,0,0
ORD101692,CUST3640,books,netbanking,570.43,40,2,0,0.0,612,4,4,0,0
ORD101693,CUST1260,books,cod,424.84,30,0,0,0.0,379,3,22,0,0
ORD101694,CUST3277,footwear,cod,657.25,10,4,1,0.25,1001,0,16,0,0
ORD101695,CUST3207,books,UPI,576.35,20,2,0,0.0,425,5,3,0,0
ORD101696,CUST3453,books,credit_card,184.35,5,3,0,0.0,11,4,14,0,0
ORD101697,CUST1503,apparel,credit_card,571.72,30,2,1,0.5,1178,1,20,0,0
ORD101698,CUST3303,home_goods,UPI,245.73,0,9,1,0.111,174,0,16,0,0
ORD101699,CUST4957,footwear,credit_card,1096.41,40,2,1,0.5,867,5,0,0,1
ORD101700,CUST1189,footwear,debit_card,416.53,40,2,0,0.0,1350,4,14,0,0
ORD101701,CUST3008,books,debit_card,638.25,10,1,0,0.0,1071,2,19,0,0
ORD101702,CUST1859,books,UPI,1836.13,0,7,3,0.429,1358,6,1,0,0
ORD101703,CUST1770,electronics,debit_card,502.76,50,1,1,1.0,441,1,19,0,0
ORD101704,CUST3423,home_goods,debit_card,528.6,0,5,0,0.0,264,5,19,0,0
ORD101705,CUST3252,home_goods,debit_card,1404.52,10,2,1,0.5,782,5,5,0,0
ORD101706,CUST1341,home_goods,netbanking,201.72,20,1,0,0.0,1423,1,17,0,1
ORD101707,CUST3578,books,debit_card,270.53,15,1,0,0.0,1297,5,20,0,0
ORD101708,CUST2524,footwear,cod,632.57,40,2,1,0.5,1239,1,13,0,0
ORD101709,CUST2295,beauty,netbanking,819.36,10,6,0,0.0,54,4,7,0,0
ORD101710,CUST1510,footwear,UPI,501.88,20,3,1,0.333,1401,4,13,0,1
ORD101711,CUST3622,apparel,debit_card,391.97,10,4,2,0.5,684,6,8,0,0
ORD101712,CUST4269,electronics,debit_card,556.04,30,3,1,0.333,21,0,12,1,1
ORD101713,CUST1910,beauty,UPI,1228.62,20,5,0,0.0,253,1,16,0,0
ORD101714,CUST2255,footwear,netbanking,323.46,10,3,0,0.0,196,4,11,0,0
ORD101715,CUST4544,home_goods,cod,1848.82,20,2,2,1.0,556,4,3,0,0
ORD101716,CUST1699,home_goods,netbanking,1108.01,15,6,0,0.0,371,2,23,0,0
ORD101717,CUST4230,footwear,cod,56.48,50,6,0,0.0,1218,6,12,0,1
ORD101718,CUST1522,home_goods,UPI,1251.73,30,6,0,0.0,1407,4,22,0,0
ORD101719,CUST1517,electronics,netbanking,161.28,20,5,0,0.0,1163,5,8,0,0
ORD101720,CUST3971,books,debit_card,432.68,20,2,0,0.0,1449,6,7,0,0
ORD101721,CUST2713,books,netbanking,317.74,20,4,0,0.0,375,3,11,0,0
ORD101722,CUST3057,home_goods,debit_card,2562.53,30,3,1,0.333,877,4,22,0,0
ORD101723,CUST4334,electronics,debit_card,856.0,5,0,0,0.0,1302,6,2,1,1
ORD101724,CUST2665,home_goods,UPI,902.57,0,3,0,0.0,1300,0,2,0,0
ORD101725,CUST4870,apparel,credit_card,1376.1,20,3,1,0.333,1179,0,2,0,0
ORD101726,CUST3269,beauty,UPI,286.0,10,1,1,1.0,869,5,16,1,0
ORD101727,CUST1558,beauty,netbanking,152.17,15,1,1,1.0,1055,5,21,0,0
ORD101728,CUST3858,apparel,netbanking,2063.19,5,2,0,0.0,29,4,6,1,0
ORD101729,CUST4055,apparel,netbanking,534.62,30,2,0,0.0,1439,4,23,0,0
ORD101730,CUST4026,books,cod,434.0,0,3,0,0.0,1401,4,1,0,0
ORD101731,CUST4951,electronics,cod,231.72,20,3,1,0.333,461,1,2,0,0
ORD101732,CUST1546,footwear,debit_card,761.85,15,3,0,0.0,105,3,15,0,1
ORD101733,CUST2528,apparel,debit_card,1100.31,15,5,1,0.2,1391,1,17,0,0
ORD101734,CUST4513,apparel,debit_card,667.47,30,3,1,0.333,613,3,9,0,0
ORD101735,CUST1009,books,cod,346.68,0,4,1,0.25,807,1,9,1,0
ORD101736,CUST4928,books,cod,336.44,20,3,0,0.0,73,3,19,0,0
ORD101737,CUST1235,home_goods,UPI,1135.85,15,3,2,0.667,1261,3,10,0,1
ORD101738,CUST1438,apparel,debit_card,259.47,0,1,1,1.0,1480,1,12,0,1
ORD101739,CUST1415,beauty,netbanking,516.58,50,3,0,0.0,405,0,16,0,0
ORD101740,CUST1629,beauty,UPI,1066.78,10,6,1,0.167,999,0,4,0,0
ORD101741,CUST2024,electronics,netbanking,1505.93,0,5,0,0.0,810,2,9,0,0
ORD101742,CUST4654,electronics,cod,298.01,0,2,0,0.0,552,0,14,0,0
ORD101743,CUST2799,electronics,credit_card,1144.42,0,3,0,0.0,725,5,13,0,0
ORD101744,CUST4619,books,credit_card,474.95,0,4,0,0.0,227,1,9,0,0
ORD101745,CUST2616,beauty,debit_card,498.74,0,4,0,0.0,65,1,21,0,0
ORD101746,CUST2963,books,debit_card,845.68,40,1,0,0.0,244,3,15,0,0
ORD101747,CUST4276,books,credit_card,1060.13,0,3,1,0.333,666,6,12,0,0
ORD101748,CUST4782,books,netbanking,527.52,5,1,0,0.0,270,0,3,0,0
ORD101749,CUST1516,electronics,debit_card,344.93,15,4,0,0.0,1025,0,21,0,0
ORD101750,CUST3778,home_goods,netbanking,726.95,10,4,1,0.25,1223,5,0,0,0
ORD101751,CUST2185,home_goods,netbanking,698.58,15,2,0,0.0,170,6,13,0,0
ORD101752,CUST1624,books,cod,3233.4,40,6,1,0.167,383,1,8,0,0
ORD101753,CUST4539,home_goods,credit_card,991.41,30,6,0,0.0,1365,6,13,0,0
ORD101754,CUST3893,apparel,cod,590.53,10,7,0,0.0,1252,1,6,1,0
ORD101755,CUST3421,books,credit_card,549.47,20,3,2,0.667,470,0,4,0,0
ORD101756,CUST2121,electronics,credit_card,335.34,20,8,0,0.0,874,0,19,0,0
ORD101757,CUST4540,apparel,netbanking,737.71,10,1,1,1.0,835,4,9,0,0
ORD101758,CUST1947,electronics,debit_card,1225.8,5,3,0,0.0,873,3,1,0,0
ORD101759,CUST3637,apparel,debit_card,329.25,0,4,0,0.0,226,2,11,0,0
ORD101760,CUST2437,books,netbanking,379.77,10,2,0,0.0,506,2,1,0,0
ORD101761,CUST1002,apparel,debit_card,2061.5,5,3,0,0.0,435,2,15,0,0
ORD101762,CUST3484,apparel,netbanking,64.75,15,6,0,0.0,379,2,15,0,0
ORD101763,CUST2246,apparel,UPI,1915.06,5,2,2,1.0,1371,0,21,0,1
ORD101764,CUST4530,electronics,debit_card,290.07,15,3,1,0.333,739,5,11,0,0
ORD101765,CUST3412,footwear,cod,62.61,50,3,0,0.0,762,1,20,0,0
ORD101766,CUST3393,beauty,UPI,510.67,20,2,0,0.0,218,1,20,0,0
ORD101767,CUST1492,apparel,cod,793.49,5,3,0,0.0,1341,6,6,0,1
ORD101768,CUST2825,apparel,UPI,767.37,20,4,0,0.0,1120,4,10,0,0
ORD101769,CUST2942,electronics,cod,819.93,15,3,1,0.333,1477,1,1,0,1
ORD101770,CUST2712,footwear,debit_card,935.97,30,3,0,0.0,1148,2,11,0,0
ORD101771,CUST3938,apparel,netbanking,1295.58,5,4,0,0.0,139,3,13,0,0
ORD101772,CUST4901,footwear,UPI,478.18,15,3,1,0.333,342,4,8,0,0
ORD101773,CUST1528,home_goods,UPI,362.79,0,3,1,0.333,1160,0,22,0,0
ORD101774,CUST4336,beauty,netbanking,1991.03,5,2,0,0.0,1403,4,16,1,0
ORD101775,CUST1677,beauty,cod,317.46,0,4,0,0.0,787,4,12,0,0
ORD101776,CUST2112,electronics,credit_card,439.65,30,3,2,0.667,8,1,18,0,0
ORD101777,CUST3853,apparel,cod,1872.55,0,2,0,0.0,933,4,22,0,0
ORD101778,CUST2060,home_goods,credit_card,836.33,0,3,2,0.667,607,5,8,0,0
ORD101779,CUST1700,electronics,UPI,188.12,20,5,0,0.0,1093,1,9,0,0
ORD101780,CUST1606,home_goods,credit_card,301.35,30,1,0,0.0,554,6,1,0,0
ORD101781,CUST2019,electronics,cod,624.16,15,3,1,0.333,238,0,20,0,0
ORD101782,CUST3478,home_goods,debit_card,314.89,0,3,0,0.0,171,5,17,0,0
ORD101783,CUST1547,beauty,cod,201.75,0,4,1,0.25,604,2,1,0,1
ORD101784,CUST1042,home_goods,credit_card,570.95,5,6,1,0.167,1497,2,5,0,0
ORD101785,CUST1064,footwear,cod,1654.29,40,1,0,0.0,218,5,23,0,1
ORD101786,CUST4873,books,debit_card,740.25,10,0,0,0.0,1283,5,19,0,0
ORD101787,CUST4345,beauty,credit_card,202.62,5,3,0,0.0,665,2,6,0,0
ORD101788,CUST4308,beauty,credit_card,748.14,5,6,0,0.0,914,1,23,0,0
ORD101789,CUST2509,electronics,netbanking,98.14,0,2,0,0.0,192,3,5,0,1
ORD101790,CUST4340,electronics,credit_card,231.51,15,2,1,0.5,1167,3,23,0,0
ORD101791,CUST2155,apparel,debit_card,427.25,30,2,1,0.5,334,1,12,0,0
ORD101792,CUST1769,apparel,credit_card,1801.63,0,0,0,0.0,148,3,7,0,1
ORD101793,CUST3642,beauty,UPI,726.35,15,4,2,0.5,1484,4,4,0,0
ORD101794,CUST4309,apparel,cod,1758.21,5,3,0,0.0,205,3,12,0,1
ORD101795,CUST4385,apparel,UPI,363.94,5,4,1,0.25,271,1,2,0,0
ORD101796,CUST4844,books,cod,139.2,10,4,0,0.0,28,6,0,1,0
ORD101797,CUST1435,footwear,debit_card,720.98,10,2,0,0.0,1449,0,6,0,1
ORD101798,CUST4111,footwear,netbanking,260.55,20,3,1,0.333,335,2,10,0,0
ORD101799,CUST1998,apparel,cod,1179.08,0,8,0,0.0,1418,2,20,0,0
